ASV,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV_2421,Fungi,Basidiomycota,Cystobasidiomycetes,Erythrobasidiales,Erythrobasidiaceae,Erythrobasidium,Erythrobasidium_hasegawianum
ASV_2422,Fungi,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Achillea,Achillea_millefolium
ASV_2423,Fungi,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Kondoaceae,Kondoa,Kondoa_malvinella
ASV_2424,Fungi,Ascomycota,Pezizomycetes,Pezizales,NA,NA,NA
ASV_2425,Fungi,Streptophyta,Magnoliopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus_pulverulenta
ASV_2426,Fungi,Streptophyta,Magnoliopsida,Myrtales,Myrtaceae,Leptospermum,Leptospermum_scoparium
ASV_2427,Fungi,Ascomycota,Taphrinomycetes,Taphrinales,Taphrinaceae,Taphrina,Taphrina_inositophila
ASV_2428,Fungi,Streptophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,Veronica_chathamica
ASV_2429,Fungi,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Trichosporon,Trichosporon_ovoides
ASV_2430,Fungi,NA,NA,NA,NA,NA,NA
ASV_2431,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Dictyosporiaceae,Neodendryphiella,Neodendryphiella_brassaiopsidis
ASV_2432,Fungi,Streptophyta,Magnoliopsida,Myrtales,Myrtaceae,Lophomyrtus,Lophomyrtus_bullata_x_Lophomyrtus_orbcordata
ASV_2433,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Pseudopithomyces,Pseudopithomyces_chartarum
ASV_2434,Fungi,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Erigeron,Erigeron_divergens
ASV_2435,Fungi,Streptophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,Cucumis,Cucumis_sativus
ASV_2436,Fungi,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Rosa,Rosa_omeiensis
ASV_2437,Fungi,Basidiomycota,Cystobasidiomycetes,NA,Symmetrosporaceae,Symmetrospora,Symmetrospora_symmetrica
ASV_2438,Fungi,Basidiomycota,Agaricomycetes,Corticiales,Corticiaceae,Lyomyces,Lyomyces_sp.
ASV_2439,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Vishniacozyma,Vishniacozyma_tephrensis
ASV_2440,Fungi,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Coelastrella,Coelastrella_rubescens
ASV_2441,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Parastagonospora,Parastagonospora_campignensis
ASV_2442,Fungi,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Morganella,Morganella_morganii
ASV_2443,Fungi,Chlorophyta,Trebouxiophyceae,Watanabeales,NA,Chloroidium,Chloroidium_sp._LV-2018
ASV_2444,Fungi,Basidiomycota,Agaricomycetes,Russulales,Peniophoraceae,Peniophora,Peniophora_lycii
ASV_2445,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Dioszegia,Dioszegia_dumuzii
ASV_2446,Fungi,Streptophyta,Magnoliopsida,Rosales,Rhamnaceae,Discaria,Discaria_chacaye
ASV_2447,Fungi,Ascomycota,Pezizomycetes,Pezizales,NA,NA,NA
ASV_2448,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Bipolaris,Bipolaris_microlaenae
ASV_2449,Fungi,Streptophyta,Magnoliopsida,Apiales,Araliaceae,Pseudopanax,Pseudopanax_lessonii
ASV_2450,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_citrinum
ASV_2451,Fungi,Streptophyta,Magnoliopsida,Poales,Poaceae,Holcus,Holcus_lanatus
ASV_2452,Fungi,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Apiotrichum,Apiotrichum_gracile
ASV_2453,Fungi,Streptophyta,Magnoliopsida,Poales,Poaceae,Festuca,Festuca_rubra
ASV_2454,Fungi,Chytridiomycota,Chytridiomycota_cls_Incertae_sedis,Chytridiomycota_ord_Incertae_sedis,Chytridiomycota_fam_Incertae_sedis,Chytridiomycota_gen_Incertae_sedis,NA
ASV_2455,Fungi,Basidiomycota,Cystobasidiomycetes,Cystobasidiomycetes_ord_Incertae_sedis,Symmetrosporaceae,Symmetrospora,Symmetrospora_coprosmae
ASV_2456,Fungi,Basidiomycota,Cystobasidiomycetes,Erythrobasidiales,Erythrobasidiales_fam_Incertae_sedis,Erythrobasidiales_gen_Incertae_sedis,NA
ASV_2457,Fungi,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Trifolium,Trifolium_repens
ASV_2458,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_bialowiezense
ASV_2459,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Bipolaris,Bipolaris_cynodontis
ASV_2460,Fungi,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Lotus,Lotus_pedunculatus
ASV_2461,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Mucoraceae,Mucor,Mucor_hiemalis
ASV_2462,Fungi,Streptophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Ranunculus,Ranunculus_bulbosus
ASV_2463,Fungi,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Coelastrella,Coelastrella_sp._IN-2019
ASV_2464,Fungi,Streptophyta,Magnoliopsida,Poales,Poaceae,Dactylis,Dactylis_glomerata
ASV_2465,Fungi,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Trifolium,Trifolium_repens
ASV_2466,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Neosetophoma,Neosetophoma_guiyangensis
ASV_2467,Fungi,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Pilosella,Pilosella_officinarum
ASV_2468,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Vishniacozyma,Vishniacozyma_victoriae
ASV_2469,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Rhynchogastremaceae,Papiliotrema,Papiliotrema_flavescens
ASV_2470,Fungi,Streptophyta,Magnoliopsida,Poales,Poaceae,Paspalum,Paspalum_dilatatum
ASV_2471,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Chaetasbolisia,Chaetasbolisia_longiseta
ASV_2472,Fungi,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Pilosella,Pilosella_officinarum
ASV_2473,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Mucoraceae,Mucor,Mucor_circinelloides
ASV_2474,Fungi,NA,NA,NA,NA,NA,NA
ASV_2475,Fungi,NA,NA,NA,NA,NA,NA
ASV_2476,Fungi,NA,NA,NA,NA,NA,NA
ASV_2477,Fungi,Streptophyta,Magnoliopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus_botryoides
ASV_2478,Fungi,NA,NA,NA,NA,NA,NA
ASV_2479,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_paradoxum
ASV_2480,Fungi,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Rosa,Rosa_agrestis
ASV_2481,Fungi,Streptophyta,Magnoliopsida,Myrtales,Myrtaceae,Leptospermum,Leptospermum_scoparium
ASV_2482,Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Mrakiaceae,Udeniomyces,Udeniomyces_pyricola
ASV_2483,Fungi,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Bellis,Bellis_perennis
ASV_2484,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Rhynchogastremaceae,Papiliotrema,Papiliotrema_nemorosa
ASV_2485,Fungi,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Vigna,Vigna_unguiculata
ASV_2486,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,NA,NA
ASV_2487,Fungi,Basidiomycota,Cystobasidiomycetes,Naohideales,Naohideaceae,Naohidea,Naohidea_sebacea
ASV_2488,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Hannaella,Hannaella_sp.
ASV_2489,Fungi,Ascomycota,Dothideomycetes,Acrospermales,Acrospermaceae,Acrospermum,NA
ASV_2490,Fungi,Ascomycota,Dothideomycetes,NA,NA,Leptospora,Leptospora_rubella
ASV_2491,Fungi,Streptophyta,Magnoliopsida,Poales,Poaceae,Triticum,Triticum_turgidum
ASV_2492,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Mucoraceae,Mucor,Mucor_plasmaticus
ASV_2493,Fungi,NA,NA,NA,NA,NA,NA
ASV_2494,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Didymocyrtis,Didymocyrtis_pini
ASV_2495,Fungi,Streptophyta,Magnoliopsida,Apiales,Araliaceae,Hedera,Hedera_helix
ASV_2496,Fungi,Chlorophyta,Trebouxiophyceae,Trebouxiales,Trebouxiaceae,Trebouxia,Trebouxia_sp.
ASV_2497,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Occultibambusaceae,Neooccultibambusa,Neooccultibambusa_pandanicola
ASV_2498,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Microcera,Microcera_larvarum
ASV_2499,Fungi,Chlorophyta,Trebouxiophyceae,NA,NA,Coccomyxa,Coccomyxa_solorinae
ASV_2500,Fungi,Streptophyta,Magnoliopsida,NA,NA,NA,Magnoliophyta_environmental_sample
ASV_2501,Fungi,Ascomycota,Pichiomycetes,Pichiales,Pichiaceae,Pichia,Pichia_barkeri
ASV_2502,Fungi,Streptophyta,Magnoliopsida,Apiales,Araliaceae,Aralia,Aralia_vietnamensis
ASV_2503,Fungi,Streptophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,Plantago_lanceolata
ASV_2504,Fungi,Streptophyta,Magnoliopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus_botryoides
ASV_2505,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Torulaceae,Torula,Torula_fici
ASV_2506,Fungi,Ascomycota,Leotiomycetes,Helotiales,Sclerotiniaceae,Botrytis,Botrytis_caroliniana
ASV_2507,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Phaeosphaeria,Phaeosphaeria_podocarpi
ASV_2508,Fungi,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Taraxacum,Taraxacum_alaskanum
ASV_2509,Fungi,Chlorophyta,Trebouxiophyceae,Watanabeales,NA,Chloroidium,Chloroidium_sp._LV-2018
ASV_2510,Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,Extremaceae,NA,NA
ASV_2511,Fungi,Streptophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,Plantago_barbata
ASV_2512,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Sporobolomyces,Sporobolomyces_roseus
ASV_2513,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Bipolaris,Bipolaris_microlaenae
ASV_2514,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Leptosphaeriaceae,Sphaerellopsis,Sphaerellopsis_macroconidialis
ASV_2515,Fungi,Chlorophyta,Trebouxiophyceae,Watanabeales,NA,Chloroidium,Chloroidium_ellipsoideum
ASV_2516,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Periconiaceae,Periconia,Periconia_banksiae
ASV_2517,Fungi,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Apiotrichum,Apiotrichum_gracile
ASV_2518,Fungi,Basidiomycota,Cystobasidiomycetes,Buckleyzymales,Buckleyzymaceae,Buckleyzyma,Buckleyzyma_armeniaca
ASV_2519,Fungi,Chytridiomycota,Chytridiomycota_cls_Incertae_sedis,Chytridiomycota_ord_Incertae_sedis,Chytridiomycota_fam_Incertae_sedis,Chytridiomycota_gen_Incertae_sedis,NA
ASV_2520,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
ASV_2521,Fungi,Chlorophyta,Trebouxiophyceae,NA,NA,NA,Trebouxiophyceae_sp._YN21-20
ASV_2522,Fungi,Streptophyta,Magnoliopsida,Myrtales,Myrtaceae,Leptospermum,Leptospermum_scoparium
ASV_2523,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Vishniacozyma,Vishniacozyma_victoriae
ASV_2524,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Alternaria_alternata
ASV_2525,Fungi,Ascomycota,Dothideomycetes,Dothideales,Saccotheciaceae,Aureobasidium,Aureobasidium_intercalariosporum
ASV_2526,Fungi,Streptophyta,Magnoliopsida,Myrtales,Myrtaceae,Leptospermum,Leptospermum_scoparium
ASV_2527,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiales_fam_Incertae_sedis,Rhexocercosporidium,Rhexocercosporidium_panacis
ASV_2528,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Mucoraceae,Mucor,Mucor_sp.
ASV_2529,Fungi,Chlorophyta,Trebouxiophyceae,Watanabeales,NA,Chloroidium,Chloroidium_sp._OD-1-1-K
ASV_2530,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Sporobolomyces,Sporobolomyces_ruberrimus
ASV_2531,Fungi,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Leontodon,Leontodon_saxatilis
ASV_2532,Fungi,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Crepis,Crepis_capillaris
ASV_2533,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Bipolaris,Bipolaris_cynodontis
ASV_2534,Fungi,Basidiomycota,Cystobasidiomycetes,Cystobasidiomycetes_ord_Incertae_sedis,Symmetrosporaceae,Symmetrospora,Symmetrospora_pseudomarina
ASV_2535,Fungi,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Kondoaceae,Bensingtonia,Bensingtonia_pseudorectispora
ASV_2536,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Rhynchogastremaceae,Papiliotrema,Papiliotrema_horticola
ASV_2537,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Amorosiaceae,Angustimassarina,Angustimassarina_acerina
ASV_2538,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Paraconiothyrium,Paraconiothyrium_sp.
ASV_2539,Fungi,Ascomycota,Leotiomycetes,Helotiales,Hyphodiscaceae,Fuscolachnum,Fuscolachnum_misellum
ASV_2540,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
ASV_2541,Fungi,Chlorophyta,Trebouxiophyceae,Watanabeales,NA,Chloroidium,Chloroidium_sp._NN-2-O
ASV_2542,Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Septoria,Septoria_eclipticola
ASV_2543,Fungi,Chlorophyta,Trebouxiophyceae,Trebouxiales,Trebouxiaceae,Trebouxia,Trebouxia_sp._TPP1
ASV_2544,Fungi,Chlorophyta,Trebouxiophyceae,Trebouxiales,Trebouxiaceae,Trebouxia,Trebouxia_sp._C09
ASV_2545,Fungi,Streptophyta,Magnoliopsida,Apiales,Araliaceae,Oreopanax,Oreopanax_argentatus
ASV_2546,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pyrenochaetopsidaceae,Xenopyrenochaetopsis,Xenopyrenochaetopsis_pratorum
ASV_2547,Fungi,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Scenedesmus,Scenedesmus_sp._IOAC035F
ASV_2548,Fungi,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Pilosella,Pilosella_officinarum
ASV_2549,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Bipolaris,NA
ASV_2550,Fungi,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Coelastrella,Coelastrella_thermophila
ASV_2551,Fungi,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Acaena,Acaena_novae-zelandiae
ASV_2552,Fungi,Streptophyta,Magnoliopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus_saligna
ASV_2553,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Neosetophoma,Neosetophoma_sp.
ASV_2554,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Leptosphaeriaceae,Plenodomus,Plenodomus_biglobosus
ASV_2555,Fungi,Streptophyta,Magnoliopsida,Ericales,Ericaceae,Dracophyllum,Dracophyllum_acerosum
ASV_2556,Fungi,NA,NA,NA,NA,NA,NA
ASV_2557,Fungi,Basidiomycota,Exobasidiomycetes,Exobasidiales,Graphiolaceae,Graphiola,Graphiola_phoenicis
ASV_2558,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Alternaria_longipes
ASV_2559,Fungi,Streptophyta,Magnoliopsida,Myrtales,Myrtaceae,Callistemon,Callistemon_viminalis
ASV_2560,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Didymocyrtis,Didymocyrtis_pini
ASV_2561,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Curvularia,Curvularia_inaequalis
ASV_2562,Fungi,Streptophyta,Magnoliopsida,Myrtales,Myrtaceae,Leptospermum,Leptospermum_scoparium
ASV_2563,Fungi,Ascomycota,Taphrinomycetes,Taphrinales,Taphrinaceae,Taphrina,Taphrina_inositophila
ASV_2564,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pyrenochaetopsidaceae,Xenopyrenochaetopsis,Xenopyrenochaetopsis_pratorum
ASV_2565,Fungi,Basidiomycota,Cystobasidiomycetes,NA,Symmetrosporaceae,Symmetrospora,Symmetrospora_symmetrica
ASV_2566,Fungi,Streptophyta,Magnoliopsida,Poales,Poaceae,Lolium,Lolium_perenne
ASV_2567,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Periconiaceae,Periconia,Periconia_celtidis
ASV_2568,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
ASV_2569,Fungi,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum_lycopersicum
ASV_2570,Fungi,NA,NA,NA,NA,NA,NA
ASV_2571,Fungi,Streptophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,Veronica_formosa
ASV_2572,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Torulaspora,Torulaspora_delbrueckii
ASV_2573,Fungi,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Crepis,Crepis_capillaris
ASV_2574,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Didymella,NA
ASV_2575,Fungi,Streptophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,Veronica_bollonsii
ASV_2576,Fungi,Streptophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Ranunculus,Ranunculus_bulbosus
ASV_2577,Fungi,Chlorophyta,Trebouxiophyceae,Watanabeales,NA,Chloroidium,Chloroidium_saccharophilum
ASV_2578,Fungi,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Ozothamnus,Ozothamnus_turbinatus
ASV_2579,Fungi,Ascomycota,NA,NA,NA,NA,Ascomycota_sp.
ASV_2580,Fungi,Ascomycota,Pichiomycetes,Pichiales,Pichiaceae,Pichia,Pichia_kudriavzevii
ASV_2581,Fungi,Streptophyta,Magnoliopsida,Boraginales,Boraginaceae,Myosotis,Myosotis_laxa
ASV_2582,Fungi,NA,NA,NA,NA,NA,NA
ASV_2583,Fungi,NA,NA,NA,NA,NA,NA
ASV_2584,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Alternaria_solani
ASV_2585,Fungi,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Meyerella,Meyerella_planktonica
ASV_2586,Fungi,Streptophyta,Magnoliopsida,Asterales,Asteraceae,NA,Hypochaeris_environmental_sample
ASV_2587,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Pyrenophora,NA
ASV_2588,Fungi,Streptophyta,Magnoliopsida,Myrtales,Myrtaceae,Lophomyrtus,Lophomyrtus_bullata_x_Lophomyrtus_orbcordata
ASV_2589,Fungi,Basidiomycota,Cystobasidiomycetes,Erythrobasidiales,Erythrobasidiales_fam_Incertae_sedis,Erythrobasidiales_gen_Incertae_sedis,NA
ASV_2590,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Rhodotorula,Rhodotorula_ngohengohe
ASV_2591,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
ASV_2592,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Phaeosphaeria,Phaeosphaeria_podocarpi
ASV_2593,Fungi,Streptophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,Veronica_topiaria
ASV_2594,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
ASV_2595,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Phycomycetaceae,Phycomyces,Phycomyces_nitens
ASV_2596,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Torulaceae,Torula,Torula_herbarum
ASV_2597,Fungi,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Hieracium,Hieracium_stoloniflorum
ASV_2598,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Zygosaccharomyces,Zygosaccharomyces_microellipsoides
ASV_2599,Fungi,Streptophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,Plantago_lanceolata
ASV_2600,Fungi,Ascomycota,Pichiomycetes,Pichiales,Pichiaceae,Pichia,Pichia_norvegensis
ASV_2601,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Rhodotorula,Rhodotorula_taiwanensis
ASV_2602,Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Cystofilobasidiaceae,Cystofilobasidium,Cystofilobasidium_macerans
ASV_2603,Fungi,Streptophyta,Magnoliopsida,Apiales,Araliaceae,Pseudopanax,Pseudopanax_ferox
ASV_2604,Fungi,Chytridiomycota,Chytridiomycota_cls_Incertae_sedis,Chytridiomycota_ord_Incertae_sedis,Chytridiomycota_fam_Incertae_sedis,Chytridiomycota_gen_Incertae_sedis,NA
ASV_2605,Fungi,Streptophyta,Magnoliopsida,Poales,Poaceae,Paspalum,Paspalum_juergensii
ASV_2606,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Leptospora,NA
ASV_2607,Fungi,Chlorophyta,Trebouxiophyceae,Watanabeales,NA,Chloroidium,Chloroidium_sp._NN-2-O
ASV_2608,Fungi,Streptophyta,Magnoliopsida,Apiales,Araliaceae,Schefflera,Schefflera_digitata
ASV_2609,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Septoriella,NA
ASV_2610,Fungi,Chlorophyta,Trebouxiophyceae,Watanabeales,NA,Chloroidium,Chloroidium_saccharophilum
ASV_2611,Fungi,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Bellis,Bellis_perennis
ASV_2612,Fungi,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum_lycopersicum
ASV_2613,Fungi,Chytridiomycota,Chytridiomycota_cls_Incertae_sedis,Chytridiomycota_ord_Incertae_sedis,Chytridiomycota_fam_Incertae_sedis,Chytridiomycota_gen_Incertae_sedis,NA
ASV_2614,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Didymocyrtis,Didymocyrtis_pini
ASV_2615,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Lentitheciaceae,Lentitheciaceae_gen_Incertae_sedis,NA
ASV_2616,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Rhynchogastremaceae,Papiliotrema,Papiliotrema_nemorosa
ASV_2617,Fungi,Streptophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,Veronica_polita
ASV_2618,Fungi,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Lotus,Lotus_pedunculatus
ASV_2619,Fungi,Ascomycota,Dothideomycetes,Myriangiales,Elsinoaceae,Sphaceloma,Sphaceloma_murrayae
ASV_2620,Fungi,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Crepis,Crepis_capillaris
ASV_2621,Fungi,NA,NA,NA,NA,NA,NA
ASV_2622,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Rhynchogastremaceae,Papiliotrema,Papiliotrema_flavescens
ASV_2623,Fungi,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Taraxacum,Taraxacum_officinale
ASV_2624,Fungi,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Bellis,Bellis_perennis
ASV_2625,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Phaeosphaeria,Phaeosphaeria_poagena
ASV_2626,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_niger
ASV_2627,Fungi,NA,NA,NA,NA,NA,NA
ASV_2628,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Rhynchogastremaceae,Papiliotrema,Papiliotrema_flavescens
ASV_2629,Fungi,Streptophyta,Magnoliopsida,Apiales,Apiaceae,Daucus,Daucus_crinitus
ASV_2630,Fungi,Streptophyta,Magnoliopsida,Myrtales,Myrtaceae,Leptospermum,Leptospermum_scoparium
ASV_2631,Fungi,Basidiomycota,Cystobasidiomycetes,Erythrobasidiales,Erythrobasidiaceae,Bannoa,Bannoa_syzygii
ASV_2632,Fungi,NA,NA,NA,NA,NA,NA
ASV_2633,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Vishniacozyma,NA
ASV_2634,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Phaeosphaeria,Phaeosphaeria_poagena
ASV_2635,Fungi,Chlorophyta,Trebouxiophyceae,Watanabeales,NA,Chloroidium,Chloroidium_lichenum
ASV_2636,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Pseudopithomyces,Pseudopithomyces_chartarum
ASV_2637,Fungi,NA,NA,NA,NA,NA,NA
ASV_2638,Fungi,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Trifolium,Trifolium_repens
ASV_2639,Fungi,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Crepis,Crepis_capillaris
ASV_2640,Fungi,Streptophyta,Magnoliopsida,Myrtales,Myrtaceae,Callistemon,Callistemon_viminalis
ASV_2641,Fungi,Ascomycota,Taphrinomycetes,Taphrinales,Taphrinaceae,Taphrina,Taphrina_inositophila
ASV_2642,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_ruber
ASV_2643,Fungi,Basidiomycota,Cystobasidiomycetes,NA,Symmetrosporaceae,Symmetrospora,Symmetrospora_oryzicola
ASV_2644,Fungi,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Leontodon,Leontodon_hispidus
ASV_2645,Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,Dissoconiaceae,Dissoconium,Dissoconium_aciculare
ASV_2646,Fungi,Ascomycota,NA,NA,NA,NA,NA
ASV_2647,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
ASV_2648,Fungi,Streptophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,Veronica_strictissima
